State,city_state,County,DMA,Year,population
 TX,"Lubbock, TX",LUBBOCK,Lubbock,2006,216199
 TX,"Lubbock, TX",LUBBOCK,Lubbock,2005,213089
 TX,"Lubbock, TX",LUBBOCK,Lubbock,2004,210849
 WI,"Madison, WI",DANE,Madison,2014,246012
 WI,"Madison, WI",DANE,Madison,2013,243367
 WI,"Madison, WI",DANE,Madison,2012,240097
 WI,"Madison, WI",DANE,Madison,2011,237037
 WI,"Madison, WI",DANE,Madison,2010,233622
 WI,"Madison, WI",DANE,Madison,2009,235419
 WI,"Madison, WI",DANE,Madison,2008,231840
 WI,"Madison, WI",DANE,Madison,2007,228776
 WI,"Madison, WI",DANE,Madison,2006,225765
 WI,"Madison, WI",DANE,Madison,2005,223440
 WI,"Madison, WI",DANE,Madison,2004,221513
 TN,"Memphis, TN",SHELBY,Memphis,2014,656482
 TN,"Memphis, TN",SHELBY,Memphis,2013,658310
 TN,"Memphis, TN",SHELBY,Memphis,2012,659537
 TN,"Memphis, TN",SHELBY,Memphis,2011,655816
 TN,"Memphis, TN",SHELBY,Memphis,2010,652479
 TN,"Memphis, TN",SHELBY,Memphis,2009,676640
 TN,"Memphis, TN",SHELBY,Memphis,2008,676660
 TN,"Memphis, TN",SHELBY,Memphis,2007,679404
 TN,"Memphis, TN",SHELBY,Memphis,2006,682024
 TN,"Memphis, TN",SHELBY,Memphis,2005,680515
 TN,"Memphis, TN",SHELBY,Memphis,2004,681573
 FL,"Coral Springs, FL",BROWARD,Miami-Fort Lauderdale,2014,127985
 FL,"Coral Springs, FL",BROWARD,Miami-Fort Lauderdale,2013,126802
 FL,"Coral Springs, FL",BROWARD,Miami-Fort Lauderdale,2012,125497
 FL,"Coral Springs, FL",BROWARD,Miami-Fort Lauderdale,2011,123699
 FL,"Coral Springs, FL",BROWARD,Miami-Fort Lauderdale,2010,121434
 FL,"Coral Springs, FL",BROWARD,Miami-Fort Lauderdale,2009,126518
 FL,"Coral Springs, FL",BROWARD,Miami-Fort Lauderdale,2008,125763
 FL,"Coral Springs, FL",BROWARD,Miami-Fort Lauderdale,2007,125776
 FL,"Coral Springs, FL",BROWARD,Miami-Fort Lauderdale,2006,127739
 FL,"Coral Springs, FL",BROWARD,Miami-Fort Lauderdale,2005,129070
 FL,"Coral Springs, FL",BROWARD,Miami-Fort Lauderdale,2004,128471
 FL MD,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL MD",Fort Lauderdale-Pompano Beach-Deerfield Beach,Miami-Fort Lauderdale,2014,176058
 FL MD,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL MD",Fort Lauderdale-Pompano Beach-Deerfield Beach,Miami-Fort Lauderdale,2013,172942
 FL MD,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL MD",Fort Lauderdale-Pompano Beach-Deerfield Beach,Miami-Fort Lauderdale,2012,171260
 FL MD,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL MD",Fort Lauderdale-Pompano Beach-Deerfield Beach,Miami-Fort Lauderdale,2011,168972
 FL MD,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL MD",Fort Lauderdale-Pompano Beach-Deerfield Beach,Miami-Fort Lauderdale,2010,166013
 FL MD,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL MD",Fort Lauderdale-Pompano Beach-Deerfield Beach,Miami-Fort Lauderdale,2009,184892
 FL MD,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL MD",Fort Lauderdale-Pompano Beach-Deerfield Beach,Miami-Fort Lauderdale,2008,183220
 FL MD,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL MD",Fort Lauderdale-Pompano Beach-Deerfield Beach,Miami-Fort Lauderdale,2007,182287
 FL MD,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL MD",Fort Lauderdale-Pompano Beach-Deerfield Beach,Miami-Fort Lauderdale,2006,183257
 FL MD,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL MD",Fort Lauderdale-Pompano Beach-Deerfield Beach,Miami-Fort Lauderdale,2005,183204
 FL MD,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL MD",Fort Lauderdale-Pompano Beach-Deerfield Beach,Miami-Fort Lauderdale,2004,180021
 FL,"Hialeah, FL",MIAMI-DADE,Miami-Fort Lauderdale,2014,236144
 FL,"Hialeah, FL",MIAMI-DADE,Miami-Fort Lauderdale,2013,235425
 FL,"Hialeah, FL",MIAMI-DADE,Miami-Fort Lauderdale,2012,233620
 FL,"Hialeah, FL",MIAMI-DADE,Miami-Fort Lauderdale,2011,231366
 FL,"Hialeah, FL",MIAMI-DADE,Miami-Fort Lauderdale,2010,225549
 FL,"Hialeah, FL",MIAMI-DADE,Miami-Fort Lauderdale,2009,218896
 FL,"Hialeah, FL",MIAMI-DADE,Miami-Fort Lauderdale,2008,216876
 FL,"Hialeah, FL",MIAMI-DADE,Miami-Fort Lauderdale,2007,216063
 FL,"Hialeah, FL",MIAMI-DADE,Miami-Fort Lauderdale,2006,218819
 FL,"Hialeah, FL",MIAMI-DADE,Miami-Fort Lauderdale,2005,223164
 FL,"Hialeah, FL",MIAMI-DADE,Miami-Fort Lauderdale,2004,225782
 FL,"Hollywood, FL",BROWARD,Miami-Fort Lauderdale,2014,148084
 FL,"Hollywood, FL",BROWARD,Miami-Fort Lauderdale,2013,146923
 FL,"Hollywood, FL",BROWARD,Miami-Fort Lauderdale,2012,145580
 FL,"Hollywood, FL",BROWARD,Miami-Fort Lauderdale,2011,143633
 FL,"Hollywood, FL",BROWARD,Miami-Fort Lauderdale,2010,141133
 FL,"Hollywood, FL",BROWARD,Miami-Fort Lauderdale,2009,142622
 FL,"Hollywood, FL",BROWARD,Miami-Fort Lauderdale,2008,141853
 FL,"Hollywood, FL",BROWARD,Miami-Fort Lauderdale,2007,141382
 FL,"Hollywood, FL",BROWARD,Miami-Fort Lauderdale,2006,143654
 FL,"Hollywood, FL",BROWARD,Miami-Fort Lauderdale,2005,144615
 FL,"Hollywood, FL",BROWARD,Miami-Fort Lauderdale,2004,143340
 FL,"Miami Gardens, FL",MIAMI-DADE,Miami-Fort Lauderdale,2014,112542
 FL,"Miami Gardens, FL",MIAMI-DADE,Miami-Fort Lauderdale,2013,112347
 FL,"Miami Gardens, FL",MIAMI-DADE,Miami-Fort Lauderdale,2012,111576
 FL,"Miami Gardens, FL",MIAMI-DADE,Miami-Fort Lauderdale,2011,110420
 FL,"Miami Gardens, FL",MIAMI-DADE,Miami-Fort Lauderdale,2010,107573
 FL,"Miami Gardens, FL",MIAMI-DADE,Miami-Fort Lauderdale,2009,109332
 FL,"Miami Gardens, FL",MIAMI-DADE,Miami-Fort Lauderdale,2008,109330
 FL,"Miami Gardens, FL",MIAMI-DADE,Miami-Fort Lauderdale,2007,108862
 FL,"Miami Gardens, FL",MIAMI-DADE,Miami-Fort Lauderdale,2006,107008
 FL,"Miami Gardens, FL",MIAMI-DADE,Miami-Fort Lauderdale,2005,105431
 FL,"Miami Gardens, FL",MIAMI-DADE,Miami-Fort Lauderdale,2004,104596
 FL,"Miami, FL",MIAMI-DADE,Miami-Fort Lauderdale,2014,431376
 FL,"Miami, FL",MIAMI-DADE,Miami-Fort Lauderdale,2013,421410
 FL,"Miami, FL",MIAMI-DADE,Miami-Fort Lauderdale,2012,416952
 FL,"Miami, FL",MIAMI-DADE,Miami-Fort Lauderdale,2011,412464
 FL,"Miami, FL",MIAMI-DADE,Miami-Fort Lauderdale,2010,401054
 FL,"Miami, FL",MIAMI-DADE,Miami-Fort Lauderdale,2009,433136
 FL,"Miami, FL",MIAMI-DADE,Miami-Fort Lauderdale,2008,431196
 FL,"Miami, FL",MIAMI-DADE,Miami-Fort Lauderdale,2007,424662
 FL,"Miami, FL",MIAMI-DADE,Miami-Fort Lauderdale,2006,412460
 FL,"Miami, FL",MIAMI-DADE,Miami-Fort Lauderdale,2005,390768
 FL,"Miami, FL",MIAMI-DADE,Miami-Fort Lauderdale,2004,378946
 FL,"Miramar, FL",Miramar,Miami-Fort Lauderdale,2014,135018
 FL,"Miramar, FL",Miramar,Miami-Fort Lauderdale,2013,130552
 FL,"Miramar, FL",Miramar,Miami-Fort Lauderdale,2012,128986
 FL,"Miramar, FL",Miramar,Miami-Fort Lauderdale,2011,125133
 FL,"Miramar, FL",Miramar,Miami-Fort Lauderdale,2010,122405
 FL,"Miramar, FL",Miramar,Miami-Fort Lauderdale,2009,109176
 FL,"Miramar, FL",Miramar,Miami-Fort Lauderdale,2008,108214
 FL,"Miramar, FL",Miramar,Miami-Fort Lauderdale,2007,107070
 FL,"Miramar, FL",Miramar,Miami-Fort Lauderdale,2006,106436
 FL,"Miramar, FL",Miramar,Miami-Fort Lauderdale,2005,105643
 FL,"Miramar, FL",Miramar,Miami-Fort Lauderdale,2004,100431
 FL,"Pembroke Pines, FL",BROWARD,Miami-Fort Lauderdale,2014,0
 FL,"Pembroke Pines, FL",BROWARD,Miami-Fort Lauderdale,2013,0
 FL,"Pembroke Pines, FL",BROWARD,Miami-Fort Lauderdale,2012,160306
 FL,"Pembroke Pines, FL",BROWARD,Miami-Fort Lauderdale,2011,158009
 FL,"Pembroke Pines, FL",BROWARD,Miami-Fort Lauderdale,2010,155159
 FL,"Pembroke Pines, FL",BROWARD,Miami-Fort Lauderdale,2009,146600
 FL,"Pembroke Pines, FL",BROWARD,Miami-Fort Lauderdale,2008,145673
 FL,"Pembroke Pines, FL",BROWARD,Miami-Fort Lauderdale,2007,145594
 FL,"Pembroke Pines, FL",BROWARD,Miami-Fort Lauderdale,2006,147791
 FL,"Pembroke Pines, FL",BROWARD,Miami-Fort Lauderdale,2005,149302
 FL,"Pembroke Pines, FL",BROWARD,Miami-Fort Lauderdale,2004,148799
 FL,"Pompano Beach, FL",BROWARD,Miami-Fort Lauderdale,2014,106130
 FL,"Pompano Beach, FL",BROWARD,Miami-Fort Lauderdale,2013,104684
 FL,"Pompano Beach, FL",BROWARD,Miami-Fort Lauderdale,2012,103203
 FL,"Pompano Beach, FL",BROWARD,Miami-Fort Lauderdale,2011,101840
 FL,"Pompano Beach, FL",BROWARD,Miami-Fort Lauderdale,2010,100105
 FL,"Pompano Beach, FL",BROWARD,Miami-Fort Lauderdale,2009,102609
 FL,"Pompano Beach, FL",BROWARD,Miami-Fort Lauderdale,2008,102020
 FL,"Pompano Beach, FL",BROWARD,Miami-Fort Lauderdale,2007,101960
 FL,"Pompano Beach, FL",BROWARD,Miami-Fort Lauderdale,2006,102907
 FL,"Pompano Beach, FL",BROWARD,Miami-Fort Lauderdale,2005,103476
 FL,"Pompano Beach, FL",BROWARD,Miami-Fort Lauderdale,2004,102562
Midwest,Midwest,Midwest,Midwest,2014,67752.2
Midwest,Midwest,Midwest,Midwest,2013,67564.1
Midwest,Midwest,Midwest,Midwest,2012,67336.9
Midwest,Midwest,Midwest,Midwest,2011,67152.6
Midwest,Midwest,Midwest,Midwest,2010,66974.7
Midwest,Midwest,Midwest,Midwest,2009,66836.9
Midwest,Midwest,Midwest,Midwest,2008,66595.6
Midwest,Midwest,Midwest,Midwest,2007,66359.2
Midwest,Midwest,Midwest,Midwest,2006,66082.1
Midwest,Midwest,Midwest,Midwest,2005,65806.4
Midwest,Midwest,Midwest,Midwest,2004,65587.7
 WI,"Milwaukee, WI",MILWAUKEE,Milwaukee,2014,600598
 WI,"Milwaukee, WI",MILWAUKEE,Milwaukee,2013,600071
 WI,"Milwaukee, WI",MILWAUKEE,Milwaukee,2012,599114
 WI,"Milwaukee, WI",MILWAUKEE,Milwaukee,2011,597570
 WI,"Milwaukee, WI",MILWAUKEE,Milwaukee,2010,595120
 WI,"Milwaukee, WI",MILWAUKEE,Milwaukee,2009,605013
 WI,"Milwaukee, WI",MILWAUKEE,Milwaukee,2008,604179
 WI,"Milwaukee, WI",MILWAUKEE,Milwaukee,2007,602656
 WI,"Milwaukee, WI",MILWAUKEE,Milwaukee,2006,602782
 WI,"Milwaukee, WI",MILWAUKEE,Milwaukee,2005,601983
 WI,"Milwaukee, WI",MILWAUKEE,Milwaukee,2004,601081
 MN,"Minneapolis, MN",HENNEPIN,Minneapolis-St Paul,2014,407209
 MN,"Minneapolis, MN",HENNEPIN,Minneapolis-St Paul,2013,400478
 MN,"Minneapolis, MN",HENNEPIN,Minneapolis-St Paul,2012,392913
 MN,"Minneapolis, MN",HENNEPIN,Minneapolis-St Paul,2011,388277
 MN,"Minneapolis, MN",HENNEPIN,Minneapolis-St Paul,2010,383083
 MN,"Minneapolis, MN",HENNEPIN,Minneapolis-St Paul,2009,385378
 MN,"Minneapolis, MN",HENNEPIN,Minneapolis-St Paul,2008,381978
 MN,"Minneapolis, MN",HENNEPIN,Minneapolis-St Paul,2007,378877
 MN,"Minneapolis, MN",HENNEPIN,Minneapolis-St Paul,2006,375766
 MN,"Minneapolis, MN",HENNEPIN,Minneapolis-St Paul,2005,375512
 MN,"Minneapolis, MN",HENNEPIN,Minneapolis-St Paul,2004,375354
 MN,"St. Paul, MN",St. Paul,Minneapolis-St Paul,2014,298177
 MN,"St. Paul, MN",St. Paul,Minneapolis-St Paul,2013,295648
 MN,"St. Paul, MN",St. Paul,Minneapolis-St Paul,2012,291448
 MN,"St. Paul, MN",St. Paul,Minneapolis-St Paul,2011,289015
 MN,"St. Paul, MN",St. Paul,Minneapolis-St Paul,2010,285499
 MN,"St. Paul, MN",St. Paul,Minneapolis-St Paul,2009,281253
 MN,"St. Paul, MN",St. Paul,Minneapolis-St Paul,2008,279447
 MN,"St. Paul, MN",St. Paul,Minneapolis-St Paul,2007,277782
 MN,"St. Paul, MN",St. Paul,Minneapolis-St Paul,2006,276237
 MN,"St. Paul, MN",St. Paul,Minneapolis-St Paul,2005,276969
 MN,"St. Paul, MN",St. Paul,Minneapolis-St Paul,2004,278518
 AL,"Mobile, AL",MOBILE,Mobile-Pensacola,2014,194624
 AL,"Mobile, AL",MOBILE,Mobile-Pensacola,2013,194794
 AL,"Mobile, AL",MOBILE,Mobile-Pensacola,2012,194848
 AL,"Mobile, AL",MOBILE,Mobile-Pensacola,2011,194762
 AL,"Mobile, AL",MOBILE,Mobile-Pensacola,2010,195222
 AL,"Mobile, AL",MOBILE,Mobile-Pensacola,2009,193205
 AL,"Mobile, AL",MOBILE,Mobile-Pensacola,2008,192769
 AL,"Mobile, AL",MOBILE,Mobile-Pensacola,2007,191671
 AL,"Mobile, AL",MOBILE,Mobile-Pensacola,2006,191911
 AL,"Mobile, AL",MOBILE,Mobile-Pensacola,2005,190078
 AL,"Mobile, AL",MOBILE,Mobile-Pensacola,2004,191322
 CA,"Salinas, CA",MONTEREY,Monterey-Salinas,2014,156666
 CA,"Salinas, CA",MONTEREY,Monterey-Salinas,2013,155749
 CA,"Salinas, CA",MONTEREY,Monterey-Salinas,2012,154334
 CA,"Salinas, CA",MONTEREY,Monterey-Salinas,2011,152693
 CA,"Salinas, CA",MONTEREY,Monterey-Salinas,2010,150807
 CA,"Salinas, CA",MONTEREY,Monterey-Salinas,2009,144278
 CA,"Salinas, CA",MONTEREY,Monterey-Salinas,2008,142705
 CA,"Salinas, CA",MONTEREY,Monterey-Salinas,2007,141496
 CA,"Salinas, CA",MONTEREY,Monterey-Salinas,2006,141875
 CA,"Salinas, CA",MONTEREY,Monterey-Salinas,2005,143971
 CA,"Salinas, CA",MONTEREY,Monterey-Salinas,2004,146200
 AL,"Montgomery, AL",MONTGOMERY,Montgomery,2014,200717
 AL,"Montgomery, AL",MONTGOMERY,Montgomery,2013,201645
 AL,"Montgomery, AL",MONTGOMERY,Montgomery,2012,204534
 AL,"Montgomery, AL",MONTGOMERY,Montgomery,2011,207441
 AL,"Montgomery, AL",MONTGOMERY,Montgomery,2010,205902
 AL,"Montgomery, AL",MONTGOMERY,Montgomery,2009,202124
 AL,"Montgomery, AL",MONTGOMERY,Montgomery,2008,202601
 AL,"Montgomery, AL",MONTGOMERY,Montgomery,2007,203688
 AL,"Montgomery, AL",MONTGOMERY,Montgomery,2006,203479
 AL,"Montgomery, AL",MONTGOMERY,Montgomery,2005,200537
 AL,"Montgomery, AL",MONTGOMERY,Montgomery,2004,200419
 TN,"Clarksville, TN",MONTGOMERY,Nashville,2014,146678
 TN,"Clarksville, TN",MONTGOMERY,Nashville,2013,142700
 TN,"Clarksville, TN",MONTGOMERY,Nashville,2012,143190
 TN,"Clarksville, TN",MONTGOMERY,Nashville,2011,136375
 TN,"Clarksville, TN",MONTGOMERY,Nashville,2010,133595
 TN,"Clarksville, TN",MONTGOMERY,Nashville,2009,124565
 TN,"Clarksville, TN",MONTGOMERY,Nashville,2008,120275
 TN,"Clarksville, TN",MONTGOMERY,Nashville,2007,119582
 TN,"Clarksville, TN",MONTGOMERY,Nashville,2006,114132
 TN,"Clarksville, TN",MONTGOMERY,Nashville,2005,113421
 TN,"Clarksville, TN",MONTGOMERY,Nashville,2004,108511
 TN,"Murfreesboro, TN",RUTHERFORD,Nashville,2014,120849
 TN,"Murfreesboro, TN",RUTHERFORD,Nashville,2013,117352
 TN,"Murfreesboro, TN",RUTHERFORD,Nashville,2012,113914
 TN,"Murfreesboro, TN",RUTHERFORD,Nashville,2011,111727
 TN,"Murfreesboro, TN",RUTHERFORD,Nashville,2010,109530
 TN,"Murfreesboro, TN",RUTHERFORD,Nashville,2009,105209
 TN,"Murfreesboro, TN",RUTHERFORD,Nashville,2008,101749
 TN,"Murfreesboro, TN",RUTHERFORD,Nashville,2007,98354
 TN,"Murfreesboro, TN",RUTHERFORD,Nashville,2006,93845
 TN,"Murfreesboro, TN",RUTHERFORD,Nashville,2005,87999
 TN,"Murfreesboro, TN",RUTHERFORD,Nashville,2004,82713
 TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Nashville-Davidson0Murfreesboro0Franklin,Nashville,2014,644729
 TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Nashville-Davidson0Murfreesboro0Franklin,Nashville,2013,635243
 TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Nashville-Davidson0Murfreesboro0Franklin,Nashville,2012,625488
 TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Nashville-Davidson0Murfreesboro0Franklin,Nashville,2011,612374
 TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Nashville-Davidson0Murfreesboro0Franklin,Nashville,2010,604926
 TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Nashville-Davidson0Murfreesboro0Franklin,Nashville,2009,605473
 TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Nashville-Davidson0Murfreesboro0Franklin,Nashville,2008,598465
 TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Nashville-Davidson0Murfreesboro0Franklin,Nashville,2007,592503
 TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Nashville-Davidson0Murfreesboro0Franklin,Nashville,2006,586327
 TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Nashville-Davidson0Murfreesboro0Franklin,Nashville,2005,579748
 TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Nashville-Davidson0Murfreesboro0Franklin,Nashville,2004,570068
 NY,"New York, NY",NEW YORK,New Orleans,2014,8495194
 NY,"New York, NY",NEW YORK,New Orleans,2013,8436047
 NY,"New York, NY",NEW YORK,New Orleans,2012,8365069
 NY,"New York, NY",NEW YORK,New Orleans,2011,8287000
 NY,"New York, NY",NEW YORK,New Orleans,2010,8192426
 NY,"New York, NY",NEW YORK,New Orleans,2009,8391881
 NY,"New York, NY",NEW YORK,New Orleans,2008,8346794
 NY,"New York, NY",NEW YORK,New Orleans,2007,8310212
 NY,"New York, NY",NEW YORK,New Orleans,2006,8250567
 NY,"New York, NY",NEW YORK,New Orleans,2005,8213839
 NY,"New York, NY",NEW YORK,New Orleans,2004,8169940
 NJ,"Elizabeth, NJ",UNION,New York,2014,128812
 NJ,"Elizabeth, NJ",UNION,New York,2013,128034
 NJ,"Elizabeth, NJ",UNION,New York,2012,127014
 NJ,"Elizabeth, NJ",UNION,New York,2011,125959
 NJ,"Elizabeth, NJ",UNION,New York,2010,125338
 NJ,"Elizabeth, NJ",UNION,New York,2009,125285
 NJ,"Elizabeth, NJ",UNION,New York,2008,124401
 NJ,"Elizabeth, NJ",UNION,New York,2007,123689
 NJ,"Elizabeth, NJ",UNION,New York,2006,123626
 NJ,"Elizabeth, NJ",UNION,New York,2005,123582
 NJ,"Elizabeth, NJ",UNION,New York,2004,122789
 NJ,"Jersey City, NJ",HUDSON,New York,2014,262327
 NJ,"Jersey City, NJ",HUDSON,New York,2013,259729
 NJ,"Jersey City, NJ",HUDSON,New York,2012,257884
 NJ,"Jersey City, NJ",HUDSON,New York,2011,253983
 NJ,"Jersey City, NJ",HUDSON,New York,2010,248623
 NJ,"Jersey City, NJ",HUDSON,New York,2009,242503
 NJ,"Jersey City, NJ",HUDSON,New York,2008,239658
 NJ,"Jersey City, NJ",HUDSON,New York,2007,238702
 NJ,"Jersey City, NJ",HUDSON,New York,2006,238109
 NJ,"Jersey City, NJ",HUDSON,New York,2005,236808
 NJ,"Jersey City, NJ",HUDSON,New York,2004,236587
 NJ,"Newark, NJ",ESSEX,New York,2014,280980
 NJ,"Newark, NJ",ESSEX,New York,2013,279499
 NJ,"Newark, NJ",ESSEX,New York,2012,278414
 NJ,"Newark, NJ",ESSEX,New York,2011,277984
 NJ,"Newark, NJ",ESSEX,New York,2010,277347
 NJ,"Newark, NJ",ESSEX,New York,2009,278154
 NJ,"Newark, NJ",ESSEX,New York,2008,277377
 NJ,"Newark, NJ",ESSEX,New York,2007,277374
 NJ,"Newark, NJ",ESSEX,New York,2006,276275
 NJ,"Newark, NJ",ESSEX,New York,2005,276200
 NJ,"Newark, NJ",ESSEX,New York,2004,276381
 NJ,"Paterson, NJ",PASSAIC,New York,2014,147490
 NJ,"Paterson, NJ",PASSAIC,New York,2013,147122
 NJ,"Paterson, NJ",PASSAIC,New York,2012,146715
 NJ,"Paterson, NJ",PASSAIC,New York,2011,145895
 NJ,"Paterson, NJ",PASSAIC,New York,2010,146474
 NJ,"Paterson, NJ",PASSAIC,New York,2009,145835
 NJ,"Paterson, NJ",PASSAIC,New York,2008,144961
 NJ,"Paterson, NJ",PASSAIC,New York,2007,145113
 NJ,"Paterson, NJ",PASSAIC,New York,2006,145903
 NJ,"Paterson, NJ",PASSAIC,New York,2005,146922
 NJ,"Paterson, NJ",PASSAIC,New York,2004,147912
 NY,"Yonkers, NY",WESTCHESTER,New York,2014,200436
 NY,"Yonkers, NY",WESTCHESTER,New York,2013,199562
 NY,"Yonkers, NY",WESTCHESTER,New York,2012,198389
 NY,"Yonkers, NY",WESTCHESTER,New York,2011,197760
 NY,"Yonkers, NY",WESTCHESTER,New York,2010,196392
 NY,"Yonkers, NY",WESTCHESTER,New York,2009,201066
 NY,"Yonkers, NY",WESTCHESTER,New York,2008,200376
 NY,"Yonkers, NY",WESTCHESTER,New York,2007,197748
 NY,"Yonkers, NY",WESTCHESTER,New York,2006,197671
 NY,"Yonkers, NY",WESTCHESTER,New York,2005,198437
 NY,"Yonkers, NY",WESTCHESTER,New York,2004,198613
 VA,"Chesapeake, VA",CHESAPEAKE CITY,Norfolk-Newport News,2014,233479
 VA,"Chesapeake, VA",CHESAPEAKE CITY,Norfolk-Newport News,2013,230515
 VA,"Chesapeake, VA",CHESAPEAKE CITY,Norfolk-Newport News,2012,228231
 VA,"Chesapeake, VA",CHESAPEAKE CITY,Norfolk-Newport News,2011,225352
 VA,"Chesapeake, VA",CHESAPEAKE CITY,Norfolk-Newport News,2010,223520
 VA,"Chesapeake, VA",CHESAPEAKE CITY,Norfolk-Newport News,2009,222455
 VA,"Chesapeake, VA",CHESAPEAKE CITY,Norfolk-Newport News,2008,220319
 VA,"Chesapeake, VA",CHESAPEAKE CITY,Norfolk-Newport News,2007,219132
 VA,"Chesapeake, VA",CHESAPEAKE CITY,Norfolk-Newport News,2006,218647
 VA,"Chesapeake, VA",CHESAPEAKE CITY,Norfolk-Newport News,2005,216570
 VA,"Chesapeake, VA",CHESAPEAKE CITY,Norfolk-Newport News,2004,213247
 VA,"Hampton, VA",HAMPTON CITY,Norfolk-Newport News,2014,137813
 VA,"Hampton, VA",HAMPTON CITY,Norfolk-Newport News,2013,137376
 VA,"Hampton, VA",HAMPTON CITY,Norfolk-Newport News,2012,137163
 VA,"Hampton, VA",HAMPTON CITY,Norfolk-Newport News,2011,136601
 VA,"Hampton, VA",HAMPTON CITY,Norfolk-Newport News,2010,137448
 VA,"Hampton, VA",HAMPTON CITY,Norfolk-Newport News,2009,144236
 VA,"Hampton, VA",HAMPTON CITY,Norfolk-Newport News,2008,145256
 VA,"Hampton, VA",HAMPTON CITY,Norfolk-Newport News,2007,146398
 VA,"Hampton, VA",HAMPTON CITY,Norfolk-Newport News,2006,146573
 VA,"Hampton, VA",HAMPTON CITY,Norfolk-Newport News,2005,147051
 VA,"Hampton, VA",HAMPTON CITY,Norfolk-Newport News,2004,145259
 VA,"Newport News, VA",NEWPORT NEWS CITY,Norfolk-Newport News,2014,182499
 VA,"Newport News, VA",NEWPORT NEWS CITY,Norfolk-Newport News,2013,181496
 VA,"Newport News, VA",NEWPORT NEWS CITY,Norfolk-Newport News,2012,180098
 VA,"Newport News, VA",NEWPORT NEWS CITY,Norfolk-Newport News,2011,180136
 VA,"Newport News, VA",NEWPORT NEWS CITY,Norfolk-Newport News,2010,180891
 VA,"Newport News, VA",NEWPORT NEWS CITY,Norfolk-Newport News,2009,193172
 VA,"Newport News, VA",NEWPORT NEWS CITY,Norfolk-Newport News,2008,193212
 VA,"Newport News, VA",NEWPORT NEWS CITY,Norfolk-Newport News,2007,193070
 VA,"Newport News, VA",NEWPORT NEWS CITY,Norfolk-Newport News,2006,192458
 VA,"Newport News, VA",NEWPORT NEWS CITY,Norfolk-Newport News,2005,191264
 VA,"Newport News, VA",NEWPORT NEWS CITY,Norfolk-Newport News,2004,191178
 VA,"Norfolk, VA",NORFOLK CITY,Norfolk-Newport News,2014,246199
 VA,"Norfolk, VA",NORFOLK CITY,Norfolk-Newport News,2013,245169
 VA,"Norfolk, VA",NORFOLK CITY,Norfolk-Newport News,2012,245920
 VA,"Norfolk, VA",NORFOLK CITY,Norfolk-Newport News,2011,243578
 VA,"Norfolk, VA",NORFOLK CITY,Norfolk-Newport News,2010,242893
 VA,"Norfolk, VA",NORFOLK CITY,Norfolk-Newport News,2009,233333
 VA,"Norfolk, VA",NORFOLK CITY,Norfolk-Newport News,2008,234653
 VA,"Norfolk, VA",NORFOLK CITY,Norfolk-Newport News,2007,236051
 VA,"Norfolk, VA",NORFOLK CITY,Norfolk-Newport News,2006,238832
 VA,"Norfolk, VA",NORFOLK CITY,Norfolk-Newport News,2005,237487
 VA,"Norfolk, VA",NORFOLK CITY,Norfolk-Newport News,2004,241979
 VA,"Virginia Beach, VA",VIRGINIA BEACH CITY,Norfolk-Newport News,2014,450879
 VA,"Virginia Beach, VA",VIRGINIA BEACH CITY,Norfolk-Newport News,2013,449120
 VA,"Virginia Beach, VA",VIRGINIA BEACH CITY,Norfolk-Newport News,2012,445728
 VA,"Virginia Beach, VA",VIRGINIA BEACH CITY,Norfolk-Newport News,2011,442976
 VA,"Virginia Beach, VA",VIRGINIA BEACH CITY,Norfolk-Newport News,2010,439038
 VA,"Virginia Beach, VA",VIRGINIA BEACH CITY,Norfolk-Newport News,2009,433575
 VA,"Virginia Beach, VA",VIRGINIA BEACH CITY,Norfolk-Newport News,2008,432228
 VA,"Virginia Beach, VA",VIRGINIA BEACH CITY,Norfolk-Newport News,2007,434138
 VA,"Virginia Beach, VA",VIRGINIA BEACH CITY,Norfolk-Newport News,2006,437206
 VA,"Virginia Beach, VA",VIRGINIA BEACH CITY,Norfolk-Newport News,2005,437464
